Date,Open,High,Low,Close,detail,dt_percent,Volume
2020:8:6,1942.076,1981.356,1907.066,1958.672,16.596,85.0,141981.0
2020:8:5,1901.637,1945.646,1900.01,1942.076,40.439,213.0,86023.0
2020:8:4,1887.534,1906.585,1881.586,1901.637,14.103,75.0,54514.0
2020:8:3,1871.828,1898.374,1863.849,1887.534,15.706,84.0,78679.0
2020:7:31,1841.673,1872.234,1841.032,1871.828,30.155,164.0,75073.0
2020:7:30,1817.312,1843.476,1815.852,1841.673,24.361,134.0,37033.0
2020:7:29,1810.046,1820.648,1805.878,1817.312,7.266,40.0,28696.0
2020:7:28,1797.436,1811.924,1795.99,1810.046,12.61,70.0,20078.0
2020:7:27,1810.36,1813.494,1795.118,1797.436,-12.924,-71.0,26520.0
2020:7:24,1809.406,1815.236,1802.473,1810.36,0.954,5.0,30682.0
2020:7:23,1802.342,1810.918,1790.766,1809.406,7.064,39.0,43905.0
2020:7:22,1798.446,1813.472,1798.115,1802.342,3.896,22.0,34336.0
2020:7:21,1803.382,1810.692,1794.246,1798.446,-4.936,-27.0,24302.0
2020:7:20,1809.006,1816.064,1795.734,1803.382,-5.624,-31.0,40038.0
2020:7:17,1795.25,1818.092,1791.529,1809.006,13.756,77.0,33419.0
2020:7:16,1784.366,1797.415,1773.788,1795.25,10.884,61.0,32537.0
2020:7:15,1775.086,1787.156,1770.1,1784.366,9.28,52.0,26503.0
2020:7:14,1775.74,1777.192,1772.776,1775.086,-0.654,-4.0,12571.0
2020:7:13,1770.477,1779.69,1757.665,1775.74,5.263,30.0,35026.0
2020:7:10,1780.872,1789.265,1759.284,1770.477,-10.395,-57.99999999999999,44515.0
2020:7:9,1772.65,1786.023,1764.646,1780.872,8.222,46.0,31474.0
2020:7:8,1771.478,1775.692,1765.944,1772.65,1.172,7.000000000000001,32188.000000000004
2020:7:7,1763.692,1772.03,1747.572,1771.478,7.786,44.0,42860.0
2020:7:6,1761.718,1769.0,1754.25,1763.692,1.974,11.0,41095.0
2020:7:3,1767.72,1779.446,1760.82,1761.718,-6.002,-34.0,54281.0
2020:7:2,1754.766,1770.942,1747.566,1767.72,12.954,74.0,50332.0
2020:7:1,1744.189,1763.13,1742.68,1754.766,10.577,61.0,49522.0
2020:6:30,1722.644,1745.282,1721.646,1744.189,21.545,125.0,38502.0
2020:6:29,1726.761,1737.826,1717.695,1722.644,-4.117,-24.0,44710.0
2020:6:26,1727.09,1730.22,1712.78,1726.761,-0.329,-2.0,63600.0
2020:6:25,1725.154,1733.029,1716.973,1727.09,1.936,11.0,96807.0
2020:6:24,1730.905,1734.206,1704.484,1725.154,-5.751,-33.0,93973.0
2020:6:23,1727.216,1743.34,1722.501,1730.905,3.689,21.0,136550.0
2020:6:22,1738.67,1744.918,1721.294,1727.216,-11.454,-66.0,113761.0
2020:6:19,1714.786,1739.932,1708.34,1738.67,23.884,139.0,113502.0
2020:6:18,1698.298,1720.888,1692.368,1714.786,16.488,97.0,117262.0
2020:6:17,1685.27,1700.494,1677.506,1698.298,13.028,77.0,106104.0
2020:6:16,1714.272,1716.875,1670.438,1685.27,-29.002,-169.0,128662.0
2020:6:15,1698.056,1721.483,1697.342,1714.272,16.216,95.0,78238.0
2020:6:12,1727.951,1732.312,1689.589,1698.056,-29.895,-173.0,101668.0
2020:6:11,1739.923,1745.304,1721.698,1727.951,-11.972,-69.0,88040.0
2020:6:10,1729.615,1744.694,1727.46,1739.923,10.308,60.0,71709.0
2020:6:9,1718.807,1737.914,1712.622,1729.615,10.808,63.0,73530.0
2020:6:8,1709.417,1727.545,1705.767,1718.807,9.39,55.00000000000001,68774.0
2020:6:5,1711.079,1716.118,1694.006,1709.417,-1.662,-10.0,97269.0
2020:6:4,1729.186,1735.577,1708.91,1711.079,-18.107,-105.0,72118.0
2020:6:3,1734.448,1735.629,1721.21,1729.186,-5.262,-30.0,26019.0
2020:6:2,1727.168,1740.227,1724.508,1734.448,7.28,42.0,65954.0
2020:6:1,1748.104,1749.062,1717.568,1727.168,-20.936,-120.0,73426.0
2020:5:29,1744.77,1754.049,1742.206,1748.104,3.334,19.0,83807.0
2020:5:28,1732.882,1747.86,1726.624,1744.77,11.888,69.0,131270.0
2020:5:27,1742.624,1765.256,1727.41,1732.882,-9.742,-56.00000000000001,156510.0
2020:5:26,1730.786,1751.718,1728.846,1742.624,11.838,68.0,122146.0
2020:5:25,1716.956,1736.158,1711.268,1730.786,13.83,81.0,112705.0
2020:5:22,1702.46,1718.252,1699.259,1716.956,14.496,85.0,165394.0
2020:5:21,1697.826,1711.19,1693.948,1702.46,4.634,27.0,113313.0
2020:5:20,1702.39,1712.342,1692.126,1697.826,-4.564,-27.0,86205.0
2020:5:19,1715.553,1723.654,1701.374,1702.39,-13.163,-77.0,98541.0
2020:5:18,1685.384,1722.294,1683.841,1715.553,30.169,179.0,87845.0
2020:5:15,1705.682,1708.492,1682.632,1685.384,-20.298,-119.0,46695.0
2020:5:14,1701.424,1711.916,1689.819,1705.682,4.258,25.0,77559.0
2020:5:13,1701.282,1713.73,1692.087,1701.424,0.142,1.0,65212.0
2020:5:12,1686.618,1706.534,1670.909,1701.282,14.664,87.0,161342.0
2020:5:11,1712.734,1722.328,1681.554,1686.618,-26.116,-152.0,135628.0
2020:5:8,1708.96,1718.15,1697.185,1712.734,3.774,22.0,119656.0
2020:5:7,1713.938,1716.958,1692.285,1708.96,-4.978,-28.999999999999996,149401.0
2020:5:6,1729.406,1729.406,1706.545,1713.938,-15.468,-89.0,140644.0
2020:5:5,1731.391,1736.566,1710.857,1729.406,-1.985,-11.0,184363.0
2020:5:4,1714.292,1738.878,1707.418,1731.391,17.099,100.0,251662.0
2020:5:1,1687.048,1718.604,1680.478,1714.292,27.244,161.0,178497.0
2020:4:30,1696.239,1697.954,1661.416,1687.048,-9.191,-54.0,181789.0
2020:4:29,1683.5,1702.419,1671.218,1696.239,12.739,76.0,115193.0
2020:4:28,1718.352,1718.866,1679.804,1683.5,-34.852,-202.99999999999997,175968.0
2020:4:27,1715.948,1738.754,1708.0,1718.352,2.404,14.000000000000002,93754.0
2020:4:24,1727.175,1731.474,1708.284,1715.948,-11.227,-65.0,162428.0
2020:4:23,1713.419,1747.722,1709.449,1727.175,13.756,80.0,190349.0
2020:4:22,1683.505,1723.867,1675.045,1713.419,29.914,178.0,153731.0
2020:4:21,1645.544,1690.25,1643.836,1683.505,37.961,231.0,126972.0
2020:4:20,1648.838,1656.586,1641.474,1645.544,-3.294,-20.0,104159.0
2020:4:17,1661.809,1675.605,1642.9,1648.838,-12.971,-78.0,77853.0
2020:4:16,1618.425,1669.163,1609.26,1661.809,43.384,268.0,151285.0
2020:4:15,1612.866,1626.062,1606.82,1618.425,5.559,34.0,100045.0
2020:4:14,1591.395,1619.97,1583.224,1612.866,21.471,135.0,117134.0
2020:4:13,1577.1,1600.738,1572.827,1591.395,14.295,91.0,87477.0
2020:4:10,1622.83,1623.796,1574.805,1577.1,-45.73,-282.0,102412.0
2020:4:9,1627.724,1632.264,1611.862,1622.83,-4.894,-30.0,104178.0
2020:4:8,1630.183,1634.049,1614.898,1627.724,-2.459,-15.0,111188.0
2020:4:7,1617.35,1644.433,1597.638,1630.183,12.833,79.0,124577.0
2020:4:6,1627.713,1640.353,1596.376,1617.35,-10.363,-64.0,123254.0
2020:4:3,1553.122,1634.423,1552.933,1627.713,74.591,480.0,104987.0
2020:4:2,1499.094,1561.228,1482.79,1553.122,54.028,360.0,124588.0
2020:4:1,1472.795,1516.18,1455.32,1499.094,26.299,179.0,129097.00000000001
2020:3:31,1486.304,1501.105,1464.304,1472.795,-13.509,-91.0,143452.0
2020:3:30,1528.358,1546.426,1472.77,1486.304,-42.054,-275.0,204658.0
2020:3:27,1515.107,1554.013,1465.81,1528.358,13.251,87.0,185144.0
2020:3:26,1529.486,1575.454,1451.432,1515.107,-14.379,-94.0,243530.0
2020:3:25,1577.267,1598.056,1504.782,1529.486,-47.781,-303.0,217444.0
2020:3:24,1634.868,1650.536,1560.84,1577.267,-57.601,-352.0,184943.0
2020:3:23,1649.387,1671.304,1633.2,1634.868,-14.519,-88.0,94150.0
2020:3:20,1680.082,1680.565,1641.718,1649.387,-30.695,-183.0,132104.0
2020:3:19,1674.062,1703.282,1657.624,1680.082,6.02,36.0,195052.0
2020:3:18,1672.234,1692.252,1642.351,1674.062,1.828,11.0,160135.0
2020:3:17,1636.98,1674.694,1635.096,1672.234,35.254,215.0,63685.0
2020:3:16,1640.886,1652.996,1631.958,1636.98,-3.906,-24.0,76585.0
2020:3:13,1589.534,1649.314,1586.708,1640.886,51.352,323.0,125446.0
2020:3:12,1586.542,1611.066,1575.579,1589.534,2.992,19.0,120772.0
2020:3:11,1644.62,1649.566,1563.038,1586.542,-58.078,-353.0,179750.0
2020:3:10,1640.942,1660.417,1635.429,1644.62,3.678,22.0,108497.0
2020:3:9,1634.872,1655.04,1625.017,1640.942,6.07,37.0,102464.0
2020:3:6,1658.73,1663.786,1625.263,1634.872,-23.858,-144.0,132141.0
2020:3:5,1643.397,1689.384,1643.397,1658.73,15.333,93.0,107327.0
2020:3:4,1619.617,1649.34,1619.034,1643.397,23.78,147.0,47218.0
2020:3:3,1611.686,1623.744,1603.976,1619.617,7.931,49.0,37974.0
2020:3:2,1601.418,1612.982,1599.606,1611.686,10.268,64.0,26291.0
2020:2:28,1581.208,1605.131,1581.208,1601.418,20.21,128.0,23820.0
2020:2:27,1583.846,1583.846,1578.935,1581.208,-2.638,-17.0,7091.0
2020:2:26,1576.088,1585.08,1573.164,1583.846,7.758,49.0,17474.0
2020:2:25,1565.846,1578.382,1565.674,1576.088,10.242,65.0,28113.0
2020:2:24,1567.848,1570.502,1561.984,1565.846,-2.002,-13.0,16772.0
2020:2:21,1572.216,1574.098,1562.206,1567.848,-4.368,-28.000000000000004,22268.0
2020:2:20,1570.384,1577.056,1568.096,1572.216,1.832,12.0,24964.0
2020:2:19,1566.68,1574.121,1560.463,1570.384,3.704,24.0,33845.0
2020:2:18,1556.204,1568.34,1552.556,1566.68,10.476,67.0,27519.0
2020:2:17,1552.917,1562.431,1547.554,1556.204,3.287,21.0,38631.0
2020:2:14,1576.731,1579.673,1549.15,1552.917,-23.814,-151.0,35492.0
2020:2:13,1589.975,1592.168,1569.661,1576.731,-13.244,-83.0,45732.0
2020:2:12,1574.296,1590.55,1571.045,1589.975,15.679,100.0,43615.0
2020:2:11,1576.896,1586.026,1572.39,1574.296,-2.6,-16.0,45084.0
2020:2:10,1567.322,1578.036,1563.471,1576.896,9.574,61.0,29297.0
2020:2:7,1581.937,1583.102,1565.599,1567.322,-14.615,-92.0,30674.0
2020:2:6,1571.724,1588.632,1571.724,1581.937,10.213,65.0,45449.0
2020:2:5,1562.813,1575.929,1556.629,1571.724,8.911,56.99999999999999,32055.999999999996
2020:2:4,1558.965,1567.974,1551.987,1562.813,3.848,25.0,30047.0
2020:2:3,1558.168,1559.293,1550.281,1558.965,0.797,5.0,17979.0
2020:1:31,1560.897,1568.696,1546.403,1558.168,-2.729,-17.0,30474.0
2020:1:30,1557.304,1562.802,1556.458,1560.897,3.593,23.0,6775.0
2020:1:29,1552.474,1561.298,1549.465,1557.304,4.83,31.0,17742.0
2020:1:28,1556.248,1558.136,1548.099,1552.474,-3.774,-24.0,17463.0
2020:1:27,1546.423,1558.21,1546.07,1556.248,9.825,64.0,22769.0
2020:1:24,1548.03,1548.934,1536.016,1546.423,-1.607,-10.0,28580.0
2020:1:23,1562.212,1562.212,1546.578,1548.03,-14.182,-91.0,22087.0
2020:1:22,1552.426,1563.182,1545.784,1562.212,9.786,63.0,26680.0
2020:1:21,1556.43,1561.38,1540.256,1552.426,-4.004,-26.0,40069.0
2020:1:20,1574.282,1611.498,1552.366,1556.43,-17.852,-112.99999999999999,103298.0
2020:1:17,1565.916,1577.392,1555.388,1574.282,8.366,53.0,37514.0
2020:1:16,1552.394,1589.739,1552.394,1565.916,13.522,87.0,49856.0
2020:1:15,1529.108,1553.537,1528.035,1552.394,23.286,152.0,37995.0
2020:1:14,1517.111,1531.414,1517.111,1529.108,11.997,79.0,18231.0
2020:1:13,1515.07,1525.376,1514.804,1517.111,2.041,13.0,16736.0
2020:1:10,1511.131,1516.184,1510.88,1515.07,3.939,26.0,12274.0
2020:1:9,1511.092,1515.32,1507.422,1511.131,0.039,0.0,15225.0
2020:1:8,1499.402,1512.65,1497.573,1511.092,11.69,78.0,16951.0
2020:1:7,1485.525,1500.555,1484.46,1499.402,13.877,93.0,11490.0
2020:1:6,1478.088,1486.217,1477.587,1485.525,7.437,50.0,9970.0
2020:1:3,1478.907,1481.053,1475.918,1478.088,-0.819,-6.0,8686.0
2020:1:2,1475.47,1481.762,1473.362,1478.907,3.437,23.0,10984.0
2020:1:1,1476.186,1479.362,1470.58,1475.47,-0.716,-5.0,12185.0
2019:12:31,1476.195,1480.561,1474.331,1476.186,-0.009,-0.0,10531.0
2019:12:30,1476.328,1479.926,1473.283,1476.195,-0.133,-1.0,12816.0
2019:12:27,1469.874,1478.082,1461.879,1476.328,6.454,44.0,36187.0
2019:12:26,1474.618,1486.783,1464.162,1469.874,-4.744,-32.0,31381.0
2019:12:25,1464.402,1478.966,1462.848,1474.618,10.216,70.0,17651.0
2019:12:24,1461.51,1469.222,1460.183,1464.402,2.892,20.0,15130.0
2019:12:23,1460.413,1465.411,1459.21,1461.51,1.097,8.0,10461.0
2019:12:20,1475.911,1479.85,1458.906,1460.413,-15.498,-105.0,20910.0
2019:12:19,1474.758,1480.336,1472.968,1475.911,1.153,8.0,19998.0
2019:12:18,1477.194,1484.085,1471.509,1474.758,-2.436,-16.0,26475.0
2019:12:17,1462.719,1481.814,1460.016,1477.194,14.475,99.0,26071.0
2019:12:16,1463.989,1465.456,1454.178,1462.719,-1.27,-9.0,21224.0
2019:12:13,1456.059,1466.461,1453.15,1463.989,7.93,54.0,13716.0
2019:12:12,1454.47,1458.319,1454.31,1456.059,1.589,11.0,6973.0
2019:12:11,1461.302,1461.964,1452.706,1454.47,-6.832,-47.0,14229.0
2019:12:10,1455.193,1462.874,1450.186,1461.302,6.109,42.0,16468.0
2019:12:9,1462.617,1462.617,1454.226,1455.193,-7.424,-51.0,14555.0
2019:12:6,1464.545,1473.248,1461.477,1462.617,-1.928,-13.0,21056.0
2019:12:5,1471.626,1475.676,1462.511,1464.545,-7.081,-48.0,29651.0
2019:12:4,1472.433,1478.739,1466.024,1471.626,-0.807,-5.0,28185.0
2019:12:3,1471.193,1475.395,1464.876,1472.433,1.24,8.0,21378.0
2019:12:2,1468.162,1473.912,1456.458,1471.193,3.031,21.0,21858.0
2019:11:29,1471.326,1471.438,1462.61,1468.162,-3.164,-22.0,17765.0
2019:11:28,1463.334,1474.604,1461.202,1471.326,7.992,55.00000000000001,23120.0
2019:11:27,1456.284,1467.083,1455.872,1463.334,7.05,48.0,26423.0
2019:11:26,1455.951,1460.445,1445.707,1456.284,0.333,2.0,30856.0
2019:11:25,1459.262,1466.484,1448.303,1455.951,-3.311,-23.0,18960.0
2019:11:22,1468.578,1472.906,1456.322,1459.262,-9.316,-63.0,34030.0
2019:11:21,1490.408,1492.157,1460.639,1468.578,-21.83,-146.0,37791.0
2019:11:20,1483.449,1494.254,1482.489,1490.408,6.959,47.0,21976.0
2019:11:19,1509.559,1509.712,1479.481,1483.449,-26.11,-173.0,29572.0
2019:11:18,1514.325,1514.879,1504.548,1509.559,-4.766,-31.0,18971.0
2019:11:15,1512.578,1516.171,1503.409,1514.325,1.747,12.0,26454.0
2019:11:14,1495.612,1514.146,1493.841,1512.578,16.966,112.99999999999999,27058.0
2019:11:13,1487.765,1496.723,1481.264,1495.612,7.847,53.0,28876.0
2019:11:12,1492.682,1494.853,1483.596,1487.765,-4.917,-33.0,21428.0
2019:11:11,1504.52,1508.284,1490.136,1492.682,-11.838,-79.0,21752.0
2019:11:8,1503.459,1517.974,1500.725,1504.52,1.061,7.000000000000001,25080.0
2019:11:7,1492.069,1503.99,1488.085,1503.459,11.39,76.0,22303.0
2019:11:6,1487.76,1496.272,1487.76,1492.069,4.309,28.999999999999996,17609.0
2019:11:5,1484.492,1489.054,1480.961,1487.76,3.268,22.0,19708.0
2019:11:4,1490.44,1495.258,1481.627,1484.492,-5.948,-40.0,23005.0
2019:11:1,1492.0,1494.156,1485.07,1490.44,-1.56,-10.0,21144.0
2019:10:31,1489.954,1497.288,1483.526,1492.0,2.046,14.000000000000002,31401.0
2019:10:30,1481.132,1491.629,1477.228,1489.954,8.822,60.0,34919.0
2019:10:29,1493.275,1498.486,1477.345,1481.132,-12.143,-81.0,29916.0
2019:10:28,1488.966,1497.149,1482.934,1493.275,4.309,28.999999999999996,23844.0
2019:10:25,1493.534,1503.248,1474.094,1488.966,-4.568,-31.0,54533.0
2019:10:24,1505.624,1517.108,1491.302,1493.534,-12.09,-80.0,53650.0
2019:10:23,1505.452,1512.474,1499.939,1505.624,0.172,1.0,34991.0
2019:10:22,1493.207,1509.746,1487.172,1505.452,12.245,82.0,50569.0
2019:10:21,1504.738,1512.482,1488.128,1493.207,-11.531,-77.0,31314.0
2019:10:18,1504.88,1515.82,1495.848,1504.738,-0.142,-1.0,47366.0
2019:10:17,1499.86,1519.651,1495.922,1504.88,5.02,33.0,59124.0
2019:10:16,1478.934,1505.186,1474.638,1499.86,20.926,141.0,48314.0
2019:10:15,1472.512,1487.256,1459.17,1478.934,6.422,44.0,51194.0
2019:10:14,1497.199,1500.498,1464.558,1472.512,-24.687,-165.0,45903.0
2019:10:11,1504.544,1507.482,1487.105,1497.199,-7.345,-49.0,49792.0
2019:10:10,1503.634,1512.382,1500.4,1504.544,0.91,6.0,36922.0
2019:10:9,1532.298,1535.102,1500.562,1503.634,-28.664,-187.0,44236.0
2019:10:8,1522.14,1535.668,1515.71,1532.298,10.158,67.0,41760.0
2019:10:7,1516.975,1526.798,1511.131,1522.14,5.165,34.0,33421.0
2019:10:4,1498.727,1517.06,1498.132,1516.975,18.248,122.0,25319.0
2019:10:3,1494.022,1504.556,1489.202,1498.727,4.705,31.0,30175.0
2019:10:2,1501.384,1511.661,1483.311,1494.022,-7.362,-49.0,44286.0
2019:10:1,1498.555,1507.086,1493.566,1501.384,2.829,19.0,31406.0
2019:9:30,1488.747,1512.07,1488.747,1498.555,9.808,66.0,47059.0
2019:9:27,1499.031,1509.042,1485.965,1488.747,-10.284,-69.0,40575.0
2019:9:26,1496.81,1524.25,1489.358,1499.031,2.221,15.0,57517.0
2019:9:25,1485.439,1498.296,1485.291,1496.81,11.371,77.0,29070.0
2019:9:24,1498.976,1500.906,1484.705,1485.439,-13.537,-90.0,43327.0
2019:9:23,1506.92,1515.466,1497.76,1498.976,-7.944,-53.0,40491.0
2019:9:20,1518.894,1527.836,1502.707,1506.92,-11.974,-79.0,70320.0
2019:9:19,1552.385,1553.045,1506.492,1518.894,-33.491,-216.0,58432.0
2019:9:18,1547.574,1557.074,1533.978,1552.385,4.811,31.0,41752.0
2019:9:17,1529.188,1549.81,1521.728,1547.574,18.386,120.0,42599.0
2019:9:16,1520.531,1535.079,1519.438,1529.188,8.657,56.99999999999999,23303.0
2019:9:13,1527.472,1533.21,1517.16,1520.531,-6.941,-45.0,41860.0
2019:9:12,1539.697,1550.402,1519.69,1527.472,-12.225,-79.0,52110.0
2019:9:11,1542.614,1546.932,1532.002,1539.697,-2.917,-19.0,39017.0
2019:9:10,1527.431,1544.719,1525.836,1542.614,15.183,99.0,35508.0
2019:9:9,1527.378,1555.182,1525.19,1527.431,0.053,0.0,75389.0
2019:9:6,1497.946,1530.204,1493.671,1527.378,29.432,196.0,51173.0
2019:9:5,1502.564,1504.7,1492.593,1497.946,-4.618,-31.0,26072.0
2019:9:4,1507.26,1508.116,1496.643,1502.564,-4.696,-31.0,26717.0
2019:9:3,1495.947,1508.617,1493.058,1507.26,11.313,76.0,26903.0
2019:9:2,1513.791,1513.791,1493.424,1495.947,-17.844,-118.0,36770.0
2019:8:30,1523.006,1528.038,1503.719,1513.791,-9.215,-61.0,43807.0
2019:8:29,1516.924,1527.086,1508.027,1523.006,6.082,40.0,83961.0
2019:8:28,1501.334,1524.114,1494.286,1516.924,15.59,104.0,76311.0
2019:8:27,1511.189,1535.094,1479.99,1501.334,-9.855,-65.0,82520.0
2019:8:26,1496.717,1520.001,1487.478,1511.189,14.472,97.0,40387.0
2019:8:23,1501.318,1509.158,1494.882,1496.717,-4.601,-31.0,44698.0
2019:8:22,1501.306,1509.617,1490.125,1501.318,0.012,0.0,56016.0
2019:8:21,1474.078,1510.452,1472.384,1501.306,27.228,185.0,79113.0
2019:8:20,1463.88,1474.9,1456.49,1474.078,10.198,70.0,48581.0
2019:8:19,1440.959,1469.804,1436.794,1463.88,22.921,159.0,61379.0
2019:8:16,1444.918,1448.998,1430.386,1440.959,-3.959,-27.0,62276.0
2019:8:15,1412.764,1446.075,1400.613,1444.918,32.154,227.99999999999997,54665.0
2019:8:14,1430.874,1434.549,1410.634,1412.764,-18.11,-127.0,46461.0
2019:8:13,1427.056,1433.28,1422.413,1430.874,3.818,27.0,17944.0
2019:8:12,1418.638,1428.088,1414.938,1427.056,8.418,59.0,14846.0
2019:8:9,1414.472,1424.915,1413.545,1418.638,4.166,28.999999999999996,18466.0
2019:8:8,1425.506,1433.826,1411.206,1414.472,-11.034,-77.0,31141.0
2019:8:7,1417.466,1429.546,1416.6,1425.506,8.04,56.99999999999999,20285.0
2019:8:6,1424.785,1430.188,1414.302,1417.466,-7.319,-51.0,26944.0
2019:8:5,1425.58,1429.99,1422.321,1424.785,-0.795,-6.0,23218.0
2019:8:2,1446.04,1453.005,1420.336,1425.58,-20.46,-141.0,48575.0
2019:8:1,1426.118,1448.033,1414.774,1446.04,19.922,140.0,41641.0
2019:7:31,1405.834,1426.897,1400.214,1426.118,20.284,144.0,22704.0
2019:7:30,1413.981,1418.38,1400.792,1405.834,-8.147,-57.99999999999999,27691.0
2019:7:29,1415.611,1419.783,1407.806,1413.981,-1.63,-12.0,21994.0
2019:7:26,1403.593,1416.952,1403.225,1415.611,12.018,86.0,24060.0
2019:7:25,1418.904,1427.203,1401.063,1403.593,-15.311,-108.0,34976.0
2019:7:24,1397.545,1418.955,1390.05,1418.904,21.359,153.0,35900.0
2019:7:23,1395.284,1400.09,1385.87,1397.545,2.261,16.0,24091.0
2019:7:22,1399.43,1407.675,1391.858,1395.284,-4.146,-30.0,27975.0
2019:7:19,1415.324,1424.28,1386.676,1399.43,-15.894,-112.00000000000001,46214.0
2019:7:18,1418.673,1421.744,1410.305,1415.324,-3.349,-24.0,17923.0
2019:7:17,1418.17,1437.8,1412.152,1418.673,0.503,4.0,54845.0
2019:7:16,1384.204,1421.184,1383.452,1418.17,33.966,245.00000000000003,33638.0
2019:7:15,1409.407,1409.407,1381.904,1384.204,-25.203,-179.0,40403.0
2019:7:12,1410.003,1424.699,1405.808,1409.407,-0.596,-4.0,33061.0
2019:7:11,1408.951,1412.119,1398.745,1410.003,1.052,7.000000000000001,32549.0
2019:7:10,1423.486,1424.48,1401.976,1408.951,-14.535,-102.0,52038.0
2019:7:9,1419.664,1439.318,1412.11,1423.486,3.822,27.0,71288.0
2019:7:8,1399.427,1421.503,1399.427,1419.664,20.237,145.0,36856.0
2019:7:5,1388.29,1411.993,1382.562,1399.427,11.137,80.0,54161.0
2019:7:4,1360.24,1394.279,1357.75,1388.29,28.05,206.0,50552.0
2019:7:3,1346.749,1362.612,1341.441,1360.24,13.491,100.0,31841.0
2019:7:2,1339.625,1354.622,1338.745,1346.749,7.124,53.0,28258.0
2019:7:1,1341.932,1343.6,1333.12,1339.625,-2.307,-17.0,17297.0
2019:6:28,1341.971,1358.222,1338.018,1341.932,-0.039,-0.0,25247.0
2019:6:27,1333.489,1343.174,1332.452,1341.971,8.482,64.0,14628.0
2019:6:26,1326.845,1338.423,1326.12,1333.489,6.644,50.0,17135.0
2019:6:25,1328.012,1329.913,1319.999,1326.845,-1.167,-9.0,12873.0
2019:6:24,1340.437,1340.437,1325.204,1328.012,-12.425,-93.0,15593.0
2019:6:21,1335.482,1348.212,1330.391,1340.437,4.955,37.0,20670.0
2019:6:20,1330.292,1339.798,1327.317,1335.482,5.19,39.0,20543.0
2019:6:19,1325.306,1344.136,1324.629,1330.292,4.986,38.0,26240.0
2019:6:18,1324.762,1329.112,1320.039,1325.306,0.544,4.0,17877.0
2019:6:17,1305.276,1327.998,1305.276,1324.762,19.486,149.0,17698.0
2019:6:14,1288.194,1306.898,1288.09,1305.276,17.082,133.0,15986.0
2019:6:13,1280.201,1289.274,1275.124,1288.194,7.993,62.0,11669.0
2019:6:12,1279.295,1285.564,1279.204,1280.201,0.906,7.000000000000001,13573.0
2019:6:11,1285.208,1286.646,1276.216,1279.295,-5.913,-46.0,10890.0
2019:6:10,1284.612,1287.451,1283.898,1285.208,0.596,5.0,3165.0
2019:6:7,1283.63,1285.28,1280.842,1284.612,0.982,8.0,9107.0
2019:6:6,1273.434,1287.347,1272.913,1283.63,10.196,80.0,13073.0
2019:6:5,1274.778,1277.331,1272.577,1273.434,-1.344,-11.0,7572.0
2019:6:4,1277.53,1277.982,1269.603,1274.778,-2.752,-22.0,8660.0
2019:6:3,1277.532,1279.034,1273.761,1277.53,-0.002,-0.0,10190.0
2019:5:31,1286.825,1288.988,1274.962,1277.532,-9.293,-72.0,11059.0
2019:5:30,1296.318,1298.756,1284.16,1286.825,-9.493,-73.0,11399.0
2019:5:29,1296.984,1300.922,1293.138,1296.318,-0.666,-5.0,11778.0
2019:5:28,1299.705,1303.364,1293.908,1296.984,-2.721,-21.0,9741.0
2019:5:27,1285.97,1301.363,1282.072,1299.705,13.735,107.0,13933.0
2019:5:24,1283.972,1289.447,1283.238,1285.97,1.998,16.0,14006.0
2019:5:23,1281.167,1288.201,1279.706,1283.972,2.805,22.0,14391.0
2019:5:22,1284.254,1291.513,1279.501,1281.167,-3.087,-24.0,12641.0
2019:5:21,1280.505,1286.143,1278.263,1284.254,3.749,28.999999999999996,11856.0
2019:5:20,1279.072,1285.861,1277.116,1280.505,1.433,11.0,14896.0
2019:5:17,1270.644,1282.505,1268.466,1279.072,8.428,66.0,13395.0
2019:5:16,1276.812,1278.059,1266.389,1270.644,-6.168,-48.0,12187.0
2019:5:15,1283.532,1287.236,1272.999,1276.812,-6.72,-52.0,17356.0
2019:5:14,1279.98,1286.164,1279.842,1283.532,3.552,28.000000000000004,10838.0
2019:5:13,1286.137,1286.742,1278.196,1279.98,-6.157,-48.0,8291.0
2019:5:10,1277.187,1288.743,1274.442,1286.137,8.95,70.0,12315.0
2019:5:9,1275.611,1282.648,1273.468,1277.187,1.576,12.0,10779.0
2019:5:8,1272.222,1278.548,1268.874,1275.611,3.389,27.0,9759.0
2019:5:7,1274.99,1276.536,1266.421,1272.222,-2.768,-22.0,9808.0
2019:5:6,1275.68,1279.876,1273.931,1274.99,-0.69,-5.0,7326.0
2019:5:3,1274.091,1277.689,1271.28,1275.68,1.589,12.0,10538.0
2019:5:2,1276.781,1279.827,1273.128,1274.091,-2.69,-21.0,10025.0
2019:5:1,1288.015,1288.747,1273.032,1276.781,-11.234,-87.0,12443.0
2019:4:30,1290.233,1292.022,1282.718,1288.015,-2.218,-17.0,10379.0
2019:4:29,1292.785,1295.824,1290.116,1290.233,-2.552,-20.0,10502.0
2019:4:26,1308.022,1309.24,1289.779,1292.785,-15.237,-115.99999999999999,13178.0
2019:4:25,1304.058,1310.602,1301.032,1308.022,3.964,30.0,11671.0
2019:4:24,1297.534,1306.228,1296.682,1304.058,6.524,50.0,10497.0
2019:4:23,1291.698,1303.752,1291.526,1297.534,5.836,45.0,9616.0
2019:4:22,1291.948,1293.648,1284.498,1291.698,-0.25,-2.0,13151.0
